Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Make to Inventory;Determine demanded components according to planning;determines demanded;demanded components according to planning;;Determine|components according to planning;
Make to Inventory;Purchase missing parts and put on stock;"purchases;puts on";"missing parts;stock";puts on;Purchase missing parts|stock;
Production;Perform production;performs;production;Performs;production;
Production;Perform quality checks;performs;quality checks;Performs;quality checks;
Production;Fill product into a packaging;fills;product into a packaging;Fills;product into a packaging;
Production;Pack and label product;packs|labels;product;Packs|labels;product;
Production;Transport product to the warehouse;transports;product to the warehouse;;Transport product to the warehouse;
Production;Perform follow-up production;performs;follow-up production;Performs;follow-up production;
Teacher;Check process model;checks;process model;Checks;process model;
Teacher;Assign penalty points;assigns;penalty points;Assigns;penalty points;
Teacher;Check process assign points;checks;process|points;Checks|assigns;process|points;
Teacher;Consult project, check progress;consults;project|progress;Consults;project|check progress;
Team;Agree on team field;agrees on;team field;Agrees on;team field;
Team;Analyse field and identify process;"analyses;identifies";"field;process";identifies;field|process;Analyse
Team;Assign roles in team;assigns;roles in team;Assigns;roles in team;
Team;Present the project;presents;project;;project;
Student;Join team;joins;team;Joins;team;
Student;Create one process model;creates;process model;Creates;process model;
Student;Fix process until next session;fixes;process until next session;Fixes;process until next session;
Student;Extend their process to L 2,3;extends;process to L 2,3;Extends;process to L 2,3;
Student;perform work according to the role;performs;work according to the role;performs;work according to the role;
Client;Deposit amount of money;deposits;amount of money;;amount of money;Deposit
Client;Withdraw amount of money;withdraws;amount of money;Withdraws;amount of money;
Client;Transfer amount of money;transfers;amount of money;;Transfer amount of money;
Client;Provide Further Information;provides;Further Information;Provides;Further Information;
Client;Cancel the order;cancels;order;Cancels;order;
Client;Receive invoice;receives;invoice;Receives;invoice;
Bank Agent;Enter the required transaction details;enters;transaction details;Enters;transaction details;
Bank Agent;Enter client's account details;enters;client's account details;Enters;client's account details;
Bank Agent;Notify the client of problem;notifies;client of problem;Notifies;client of problem;
Bank Agent;Notify client of complete transaction;notifies;client of complete transaction;Notifies;client of complete transaction;
Bank System;Check Client's account details;checks;Client's account details;Checks;account details;Client
Bank System;Add amount of money deposit to account;adds;amount of money deposit;Adds|accounts;amount of money deposit;
Bank System;transfer amount of money to account;accounts;transfer amount of money;accounts;transfer amount of money;
Bank System;Check account balance;checks;account balance;Checks;account balance;
Bank System;Withdraw amount from account;withdraws;amount from account;Withdraws;amount from account;
Bank System;Issue invoice;issues;invoice;;Issue invoice;
Business Analyst;Collect data conduct business analysis regarding customer feedback;collects;data conduct business analysis regarding customer feedback;Collects|conducts;data|business analysis regarding customer feedback;
Business Analyst;Check design and provide feedback;"checks;provides";"design;feedback";Checks|provides;design|feedback;
Web Designer;Change design;changes;design;;design;Change
PHP Specialist;Integrate with the overall implemenation;integrates with;overall implemenation;Integrates with;overall implemenation;
PHP Specialist;Adjust according to test results;adjusts according to;test results;Adjusts|tests;according|results;
Tester;Test the final website to make sure everything is going well;tests;final website;Tests|makes;final website|sure everything|going;
Tester;provide test results;provides;test results;provides;test results;
Business Analyst;Collect data conduct business analysis regarding customer service;collects;data conduct business analysis regarding customer service;Collects|conducts;data|business analysis regarding customer service;
Marketing Manager;Create and provide information about the company;creates|provides;information about the company;Creates|provides;information about the company;
IT Staff Member;Create community groups on Facebook, Twitter and Myspace;creates;community groups on Facebook,Twitter and Myspace;Creates;community groups;Facebook|Twitter|Myspace
IT Staff Member;Add provided information to the created groups;adds provided;information;Adds;information|groups;
IT Staff Member;Add the provided information to the community;adds;information to the community;Adds;information to the community;
IT Staff Member;Add new information as soon as Received;adds;new information;Adds;new information;
Company's Spokesperson;Inquire about PRWeb press release services and prices for company's specific requirements;inquires about;PRWeb press release services|prices for company's specific requirements;;press release services|prices for company's specific requirements;Inquire|PRWeb
Company's Spokesperson;Make an order for the specific first run press release;makes;order for the specific first run press release;Makes;order for the specific first run press release;
PRWeb Representative;Send back information regarding the requested requirements;sends;back information regarding the requested requirements;Sends back;information regarding|requirements;
PRWeb Representative;Place an order for a fist run press release with the detailed company info;places;order for a fist run press release with the detailed company info;Places;order for a fist run press release with the detailed company info;
PRWeb Services Headquarters;Run the first press release for the company;runs;first press release for the company;;first press release for the company;Run
Business Analyst;Collect data about company's products conduct business analysis;collects;data about company|products|business analysis;Collects;data about company's products|business analysis;
Web Designer;Integrate Design and decide where such data should be placed;"integrates;decides";"Design;where such data should be placed";Integrates|decides|is;Design|such data;
Marketing Manager;collect data and conduct business analysis covering all aspects about company's products;"collects;conducts";data|business analysis covering all aspects about company's products;collects|conducts;data|business analysis covering all aspects about company's products;
Marketing Manager;create written material for the leaflet;creates;written material for the leaflet;creates;material for the leaflet;
Marketing Manager;create written material for the whitepaper;creates;written material for the whitepaper;creates;material for the whitepaper;
Graphic Designer;create graphics and develop design for the leaflet;"creates;develops";"graphics;design for the leaflet";creates|develops;graphics|design for the leaflet;
Graphic Designer;create graphics and develop design for the whitepaper;"creates;develops";"graphics;design for the whitepaper";creates|develops;graphics|design for the whitepaper;
Printing house;Print leaflets as ordered;prints;leaflets;Prints;leaflets;
IT Staff Member;Integrate the whitepaper with company's website;integrates;whitepaper with company's website;Integrates;whitepaper with company's website;
Company Representative;Define the Audience;defines;Audience;Defines;Audience;
Company Representative;Develop a Concept;develops;Concept;Develops;Concept;
Company Representative;Upload to Youtube;uploads to;Youtube;Uploads to;;Youtube
Camera man;Shoot Video;shoots;Video;Shoots;;Video
Graphic designer;Create Graphics;creates;Graphics;Creates;;Graphics
Sound editor;Record Narration;records;Narration;;;Record Narration
Sound editor;Find or create Music;finds;Music;Finds|creates;Music;
Executive producer/Director;Capture Video to Computer;captures;Video to Computer;;;Capture Video|Computer
Executive producer/Director;Import Audio: Narration, Music and Sound Effects;imports;Audio|Narration|Music|Sound Effects;;Import|Effects;Audio|Narration|Music|Sound
Executive producer/Director;Import Graphics;imports;Graphics;;Import Graphics;
Executive producer/Director;Create Titles, Subtitles, Credits;creates;Titles|Subtitles|Credits;Creates;Credits;Titles|Subtitles
Executive producer/Director;Edit it all together;edits;it all together;Edits;it;
Advertisments Advisor;Determine the Form or Style;determines;Form|Style;Determines;Form|Style;
Advertisments Advisor;Write the Script;writes;Script;Writes;Script;
Advertisments Advisor;Create a Storyboard;creates;Storyboard;Creates;;Storyboard
Customer;bring computer for checking;brings;computer for checking;brings;computer for checking;
Customer;deciding if the cost is low;decides;cost;;deciding if the cost;
Customer;Deciding to repair;decides to;repair;repairs;Deciding;
Customer;going home without fixing the computer;goes;computer;;going home without fixing the computer;
Customer;Getting back computer;gets;back computer;;Getting back computer;
Customer;Paying for the repair;pays for;repair;;Paying for the repair;
Customer;GOING HOME;goes;Home;;;GOING HOME
CSR;Checking defecrive computer;checks;defecrive computer;;Checking defecrive computer;
CSR;calculate and send price offer;calculates|sends;price offer;calculates|sends;price offer;
CSR;getting computer for repairing;gets;computer for repairing;;getting computer for repairing;
CSR;check and repair the hardware;checks|repairs;hardware;repairs;check|hardware;
CSR;proper system functionality is tested;is tested;proper system functionality;;proper system functionality;
CSR;checks and configures the software;checks|configures;software;;checks|software;
CSR;repair is finished;is finished;repair;;repair;
CSR;another arbitrary repair activity is executed;is executed;arbitrary repair activity;;arbitrary repair activity;
Pit's Store;Update the online cataloge;updates;online cataloge;;online cataloge;Update
Pit's Store;checks available bikes by the envisioned conf.;checks;available bikes by the envisioned conf.;;checks available bikes|conf;
Pit's Store;Offer a test ride;offers;test ride;;Offer a test ride;
Pit's Store;Don't offer a test ride;offers;test ride;offers;test ride;
Pit's Store;final configuration price offer;;final configuration price offer;;final configuration price offer;
Pit's Store;Close the deal;closes;deal;Closes;deal;
Pit's Store;Don't close the deal;does not close;deal;closes;deal;
Pit's Store;Get customer concent;gets;customer concent;Gets;customer concent;
Pit's Store;Contact customer to pick up bike;contacts;customer to pick up bike;picks up;Contact customer|bike;
Pit's Store;Give the customer the bike;gives;customer the bike;Gives;customer the bike;
Pit's Store;Get Bike;gets;Bike;Gets;;Bike
Pit's Store;starting cancellation;starts;cancellation;;starting cancellation;
Pit's Store;get refunds from Fami except of cancellation fee;gets;refunds from Fami except cancellation fee;gets;refunds|cancellation fee;Fami
Pit's Store;Returning payment to customer;returns;payment to customer;;Returning payment to customer;
Fami;send payments;sends;payments;sends;payments;
Customer;Intend to Order a bike;intends to order;bike;Intends to;bike;Order
Customer;Decide of final configuration;decides of;final configuration;Decides of;final configuration;
Customer;Don't want to Order from Pit;wants;Pit;wants to;Pit;Order
Customer;Accept price;accepts;price;Accepts;price;
Customer;Bargain about price;bargains about;price;;Bargain about price;
Customer;stop negotiation and don't order;stops;negotiation;stops;negotiation|order;
Customer;Pick up bike;picks up;bike;Picks up;bike;
Customer;Get payment back;gets;payment;Gets;payment;
Pit's Store;accept the deal;accepts;deal;accepts;deal;
Fami;Update Website;updates;Website;;;Update Website
Customer;test ride;tests;ride;;test ride;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;;waiting for new bike|conf;
Pit's Store;Receive monthly payment;receives;monthly payment;Receives;monthly payment;
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;is;checking;
Teacher;Assign team to student;assigns;team to student;Assigns;team to student;
Teacher;Consult;consults;;Consults;;
Teacher;Check progress;checks;progress;Checks;progress;
Student;Fix the process until next session;fixes;process until next session;Fixes;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;Extends;process;Level
Student;Perform a work according to the role;performs;work according to role;Performs;work according to the role;
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";identifies;field|processes;Analyse
Team;present the project;presents;project;;project;
Marketing;Analyze market;analyzes;market;Analyzes;market;
Marketing;Send offer to potential client;sends;offer to potential client;Sends;offer to potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;Prepares;portfolio presentation;
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;Informs;management about potential client's responses;
Management;New client needed;needs;New client;;client;New
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";Analyzes|starts;responses|negotiation;
Management;Prepare contract for sign;prepares;contract for sign;Prepares;contract for sign;
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";Analyzes|learns;reasons|lesson;
Management;Sign contract;signs;contract;;Sign contract;
Management;Analyze request;analyzes;request;Analyzes;request;
Finance;find finance resources;finds;finance resources;finds;finance resources;
Finance;Pay invoice;pays;invoice;Pays;invoice;
IT Department;Analyze request;analyzes;request;Analyzes;request;
IT Department;Edit and complete request;edits|completes;request;Edits|completes;request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;sends;fullfil form|request to management;
IT Department;prepare order;prepares;order;prepares;order;
IT Department;receive hw and invoice;receives;hw|invoice;receives;hw|invoice;
Technician;travel by car;travels by;car;;travel by car;
Technician;analyze problem;analyzes;problem;analyzes;problem;
Technician;fix problem;fixes;problem;;fix problem;
Technician;call operator;calls;operator;;call operator;
Technician;give customer invoice;gives;customer invoice;gives;customer invoice;
Technician;accept assignment;accepts;assignment;accepts;assignment;
Technician;select car;selects;car;;select car;
Technician;travel by bus;travels by;bus;;travel by bus;
Operator;understand customers problem;understands;customers problem;understands;customers problem;
Operator;select appropriate technician;selects;appropriate technician;;select appropriate technician;
Operator;check technicians report;checks;technicians report;;check technicians;
Operator;close problem;closes;problem;;problem;
Operator;store problem details into database;stores;problem details into database;;store problem details into database;
Operator;arrange new meeting;arranges;new meeting;arranges;new meeting;
Finance;calculate reward;calculates;reward;calculates;reward;
Finance;pay reward;pays;reward;;pay reward;
HR;Dismiss employee;dismisses;employee;Dismisses;employee;
HR;provide training;provides;training;provides;training;
Management;Check employee performance;checks;employee performance;Checks;employee performance;
Management;Suggest for reward;suggests for;reward;Suggests for;reward;
Management;Suggest training;suggests;training;;Suggest training;
Management;Suggest employee dismissal;suggests;employee dismissal;;Suggest employee dismissal;
Management;Choose appropriate benefit;chooses;appropriate benefit;Chooses;appropriate benefit;
Management;Announce employee of the month;announces;employee of the month;Announces;employee of the month;
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;Prepares;timetable|weeks;
Management;check volume of work required;checks;volume of work;;check volume of work;
Management;check workers availability;checks;workers availability;;check workers availability;
Management;publish timetable;publishes;timetable;publishes;timetable;
Management;fill shift sheet;fills;shift sheet;;fill shift sheet;
Management;publish shift schedule;publishes;shift schedule;publishes;shift schedule;
Support line;fullfil availability;fulfills;availability;;fullfil availability;
Data entry officer;Process invoices;processes;invoices;Processes;invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;collects;invoices;
Data entry officer;find out urgent invoice;finds out;urgent invoice;finds out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;Processes immediately;;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;Puts in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;Looks up;vendor in SAP;
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;;Complete vendor master record request form;
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;adds;vendor number to invoice;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;;dedicatied boutbox for master record;
Data entry officer;staple the form to invoice;staples;form to invoice;;staple the form to invoice;
Data entry officer;Sort invoice;sorts;invoice;;Sort invoice;
Data entry officer;Sort per vendor;sorts per;vendor;;Sort per vendor;
Data entry officer;Sort by amount;sorts by;amount;;Sort by amount;
Data entry officer;Entry data;;Entry data;;Entry data;
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;takes|outboxes;invoice;
Master data entry department;Check urgency;checks;urgency;Checks;urgency;
Master data entry department;Create master data record;creates;master data record;Creates;master data record;
Mail center;Collect invoice with request;collects;invoice with request;Collects;invoice with request;
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;collects;urgent invoice every hour;
Mail center;take to mater record department;takes to;mater record department;takes to;mater record department;
Mail center;Collect invoice every hour;collects;invoice every hour;Collects;invoice every hour;
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;Achives;invoice per vendor;
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;;archive|invoice per payment data;
Registry;Receive request from client;receives;request from client;Receives;request from client;
Registry;Locate requested invoice;locates;requested invoice;Locates;invoice;
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;Generates;monthly invoice;
Payment office;automate pay;automates;pay;automates;pay;
Payment office;Generate payment report;generates;payment report;Generates;payment report;
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;;client|accouts receivable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;;sort invoice per client;
Admin Officer;Staple invoice entry form;staples;invoice entry form;;Staple invoice entry form;
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;;Entry information to invoice entry form;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";checks|ticks;completeness|relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;Checks in;file;Excel
Admin Officer;entry date of processing;;entry date of processing;;entry date of processing;
Admin Officer;Check if invoice is urgent;checks;invoice;Checks if;invoice;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;Puts;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;Checks;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;Checks if;;knowS SLA
Admin Officer;Batched invoices;;Batched invoices;;Batched invoices;
Admin Officer;Consider to handle;considers to handle;;Considers to|handles;;
Admin Officer;Sent back to client for completion;sends;client for completion;;client for completion;
Admin Officer;Call client;calls;client;Calls;client;
Admin Officer;sent to experienced SSP members;sends to;SSP members;;experienced SSP members;
Admin Officer;sent a remainder letter;sends;remainder letter;;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;;follow-up by telephone;
Vaidation officer;sort invoice;sorts;invoice;;sort invoice;
Vaidation officer;print a report;prints;report;prints;report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;Compares;details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;;Highlight errors;
Vaidation officer;sent back to the data entry officer;sends;data entry officer;;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keeps;record of the officer's mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;;check box|invoice;
Vaidation officer;Check urgency;checks;urgency;Checks;urgency;
Vaidation officer;Process firstly;processes;firstly;Processes firstly;;
Mail center;Open envelopes;opens;envelopes;Opens;envelopes;
Mail center;Categorised invoices;;Categorised invoices;;invoices;
Parts Provision Team;Parts in Stock;;Parts in Stock;;Parts;Stock
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;;PPT requests authorisation for extra Part|s;
Parts Provision Team;Authorisation given;gives;Authorisation;;Authorisation;
Parts Provision Team;requested from stock;requests from;stock;;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;;Request authorisation for additional part|s;
Parts Provision Team;Authorisation given;gives;Authorisation;;Authorisation;
Service Team;Request additional part(s);requests;additional part;;Request additional part|s;
Service Team;Service the Vehicle;services;Vehicle;;;Service|Vehicle
Service Team;Stop Work;stops;Work;Stops;Work;
Parts Provision Team;Customer details recorded;records;Customer details;;Customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;Part|s|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;buys;Customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;;PPT|Part|s;
Parts Provision Team;Check Stock;checks;Stock;Checks;;Stock
Teacher;check process;checks;process;;check process;
Teacher;assign penalty points;assigns;penalty points;assigns;penalty points;
Teacher;Check process;checks;process;Checks;process;
Teacher;Assign possitive reports;assigns;possitive reports;Assigns;possitive reports;
Teacher;Consult project;consults;project;Consults;project;
Student;fix the process;fixes;process;fixes;process;
Student;extend process to level 2,3;extends;process to level 2,3;extends;process to level 2,3;
Student;Join Team;joins;Team;Joins;;Team
Student;Create process model;creates;process model;Creates;process model;
Student;Perform work according to role;performs;work according to role;Performs;work according to role;
Team;Agree to domain;agrees to;domain;Agrees to;domain;
Team;Analyze domain;analyzes;domain;Analyzes;domain;
Team;identify processes;identifies;processes;identifies;processes;
Team;Assign roles;assigns;roles;Assigns;roles;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;Receives;problem message;
Administrative;Create report;creates;report;Creates;report;
Administrative;Contact customer;contacts;customer;;Contact customer;
Administrative;Receive answer;receives;answer;Receives;answer;
Administrative;Close problem;closes;problem;;Close problem;
Administrative;Send answer;sends;answer;Sends;answer;
IT analyst;Analyze report;analyzes;report;Analyzes;report;
IT analyst;Check ticket;checks;ticket;Checks;ticket;
IT analyst;Create ticket;creates;ticket;Creates;ticket;
IT specialist;Open ticket;opens;ticket;Opens;ticket;
IT specialist;Solve task;solves;task;Solves;task;
IT specialist;Testing;;Testing;;Testing;
IT specialist;Close ticket;closes;ticket;;Close ticket;
IT specialist;Make documentation;makes;documentation;Makes;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;Prepares|reads;materials;
Inspection team member;Exam product;exams;product;;Exam product;
Inspection team member;Send anomalies;sends;anomalies;Sends;anomalies;
Inspection team member;Write down defect;writes down;defect;Writes down;defect;
Inspection team member;Defect summary;;Defect summary;;Defect summary;
Lead inspector;Receive inspection request;receives;inspection request;Receives;inspection request;
Lead inspector;Plan inspection;plans;inspection;;inspection;Plan
Lead inspector;Select people;selects;people;;people;Select
Lead inspector;Distribute materials;distributes;materials;Distributes;materials;
Lead inspector;Create final report;creates;final report;Creates;final report;
Lead inspector;Send final report;sends;final report;Sends;final report;
Lead inspector;Receive new materials;receives;new materials;Receives;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;;material anomalies;Report
Finance;check solvency;checks;solvency;;check solvency;
Finance;sending invoice;sends;invoice;;sending invoice;
Finance;check status of payment;checks;status of payment;;check status of payment;
Finance;check number of reminder;checks;number of reminder;;check number of reminder;
Finance;close order;closes;order;;order;
Finance;suing the customer;sues;customer;;suing the customer;
Finance;prepare a reminder;prepares;reminder;prepares;reminder;
Finance;prepare letter of refusal;prepares;letter of refusal;prepares;letter of refusal;
Sales;check customer;checks;customer;;check customer;
Sales;create new customer ID;creates;new customer ID;creates;new customer ID;
Sales;check customer status;checks;customer status;;check customer status;
Sales;prepare a letter;prepares;letter;prepares;letter;
Production;produce product;produces;product;produces;product;
Dispatch;sending products;sends;products;;sending products;
warehouse;check stock;checks;stock;;check stock;
warehouse;products will be packed;packs;products;is;products;
Sender;Maximize conference screen;maximizes;conference screen;Maximizes;conference screen;
Sender;Adjust volume;adjusts;volume;Adjusts;volume;
Sender;Stop video streaming;stops;video streaming;Stops;video streaming;
Sender;Mute call;mutes;Mute call;;Mute call;
Sender;Un-mute call;un-mutes;Un-mute call;;Un-mute call;
Sender;Minimize conference screen;minimizes;conference screen;Minimizes;conference screen;
Sender;Hang up;hangs up;;;;Hang
Sender;Close the call window;closes;call window;Closes;call window;
Sender;Cancel;cancels;;Cancels;;
Sender;Confirm;confirms;;Confirms;;
Sender;Start talking;starts;talking;;talking;Start
Sender;Send file;sends;file;Sends;file;
Sender;Chat;;Chat;;Chat;
Sender;Start file transfer;starts;file transfer;;file transfer;Start
Sender;Put call on hold;puts;call on hold;Puts;call on hold;
Sender;Resume the call;resumes;call;Resumes;call;
Receiver;Start talking;starts;talking;;talking;Start
Receiver;Accept file;accepts;file;Accepts;file;
Receiver;Reject file;rejects;file;Rejects;file;
Receiver;Read chat message;reads;chat message;;chat message;Read
Sender;Add Contact;adds;Contact;Adds;Contact;
Sender;Choose the contact;chooses;contact;Chooses;contact;
Sender;Start audio call;starts;audio call;;audio call;Start
Sender;start video call;starts;video call;starts;video call;
Sender;Start video streaming;starts;video streaming;;video streaming;Start
Receiver;Accept;accepts;;Accepts;;
Receiver;Reject;rejects;;Rejects;;
Receiver;Start video streaming;starts;video streaming;;video streaming;Start
SAMA;Create Project Plan;creates;Project Plan;Creates;;Project Plan
SAMA;Verify Plan;verifies;Plan;Verifies;;Plan
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;Creates;;Package Instance|Bank
SAMA;Sign Package Instance;signs;Package Instance;;Sign Package Instance;
SAMA;Post Package Instance;posts;Package Instance;;;Post Package Instance
Bank;Verify BR;verifies;;Verifies;BR;
Bank;Sign BR by CFO;signs;CFO;Signs;BR;CFO
Bank;Edit Business Rules;edits;Business Rules;;;Edit Business Rules
SAMA;Validate BR;validates;BR;Validates;BR;
SAMA;Simulate BR;simulates;BR;Simulates;BR;
SAMA;verify BR;verifies;BR;verifies;BR;
SAMA;Post BR;posts;BR;;;Post BR
SAMA;Lock BR;locks;BR;;Lock BR;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;Package;Receipt Acknowledgement
Bank Package Processing;Auto data entry;;Auto data entry;;Auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;Manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;Processes;;ESB Orchestra
Bank Package Processing;Verify and sign by CFO;verifies;CFO;Verifies|signs by;;CFO
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;;bank package;Post|SAMA
SAMA;Verify data;verifies;data;Verifies;data;
SAMA;Verify BR;verifies;BR;Verifies;BR;
SAMA;Simulate data;simulates;data;Simulates;data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;;Reconciliation|Banking System
SAMA;Generate ratio & KPI;generates;ratio|KPI;Generates;ratio;KPI
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;Verifies;ratio|KPIs;
SAMA;Post to data warehouse;posts to;data warehouse;;Post to data warehouse;
SAMA;Post data to EIS;posts;data to EIS;;data;Post|EIS
SAMA;Generate Statistical Reports;generates;Statistical Reports;Generates;Reports;Statistical
Management;Hire in-house Lawyer;hires in;house Lawyer;Hires;;Lawyer
Management;Buy License;buys;License;Buys;;License
Management;Design Around;;Design;;Design;
Engineers;Product Review;;Product Review;;Product Review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;Pre-markman Analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;;Determine amount of infringement;
Plaintiff;File Claim;files;Claim;Files;;Claim
Defendant;Hire Law Firm;hires;Law Firm;Hires;Firm;Law
Defendant;Buy License;buys;License;Buys;;License
Defendant;Design Around;designs around;;;Design;
Law Firm;Determine amount of infringement;determines;amount of infringement;;Determine amount of infringement;
Law Firm;Product Review;;Product Review;;Product Review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;Pre-markman Analysis;
Team;Agree on domain;agrees on;domain;Agrees on;domain;
Team;Identify processes;identifies;processes;Identifies;processes;
Team;Defense project;;Defense project;;project;Defense
Student;Extend process to level 2,3;extends;process to level 2,3;Extends;process to level 2,3;
Teacher;Check model process;checks;model process;Checks;model process;
Teacher;Assign points;assigns;points;Assigns;points;
Teacher;Assign student manually;assigns;student;Assigns;student;
Patient;Waiting in waiting room;waits in;waiting room;;Waiting in waiting room;
Patient;Pickup medicine;;Pickup medicine;;Pickup medicine;
Doctor;Emergency problem solving;;Emergency problem solving;;Emergency problem solving;
Doctor;Operate patient;operates;patient;Operates;patient;
Doctor;Non operative help;;operative help;;Non operative help;
Doctor;Check patient health;checks;patient health;Checks;patient health;
Doctor;Assign medication;assigns;medication;Assigns;medication;
Doctor;Fill in patient documentation;fills in;patient documentation;Fills in;patient documentation;
Doctor;schedule next visit;;schedule next visit;;schedule next visit;
Nurse;Urgent problem;;Urgent problem;;Urgent problem;
Nurse;Check in patient;checks in;patient;Checks in;patient;
Nurse;Check insurance;checks;insurance;Checks;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;Apologizes|helps;hospital;
Nurse;Check out patient;checks out;patient;Checks out;patient;
Event Administrator;Enter event name;enters;event name;Enters;event name;
Event Administrator;Enter event date;enters;event date;Enters;event date;
Event Administrator;Enter event time;enters;event time;Enters;event time;
Event Administrator;Set privacy option;sets;privacy option;Sets;privacy option;
Event Administrator;Set guest list view option;sets;guest list view option;Sets;guest list view option;
Event Administrator;Enter event location;enters;event location;Enters;event location;
Event Administrator;Enter additional information;enters;additional information;Enters;additional information;
Event Administrator;Upload photo;uploads;photo;Uploads;photo;
Event Administrator;Create event from application menu;creates;event from application menu;Creates;event from application menu;
Event Administrator;Create event from 'what are you planning' field;creates;event from|field;Creates;event|you planning|field;
Event Administrator;Add comment;adds;comment;Adds;comment;
Event Administrator;Message guests;messages;guests;;Message guests;
Event Administrator;Select guests;selects;guests;;guests;Select
Event Administrator;Attach link;attaches;link;Attaches;link;
Event Administrator;Upload video;uploads;video;Uploads;video;
Event Administrator;Share event;shares;event;;Share event;
Event Administrator;Select Facebook friends;selects;Facebook friends;;friends;Select Facebook
Event Administrator;Friends  e-mail address;;Friends e-mail address;;e-mail address;Friends
Event Administrator;Add a personal message;adds;personal message;Adds;personal message;
Event Administrator;Send invitation;sends;invitation;Sends;invitation;
Customer;Issues Inquiry;issues;Inquiry;;Issues;Inquiry
Customer;receives quote;receives;quote;;quote;
Customer;Kick off with Customer, PM and BDM;kicks off;Customer|PM|BDM;Kicks off;Customer;PM|BDM
Business Development Manager;Define basic scope;defines;basic scope;Defines;basic scope;
Business Development Manager;Look over quote before submitting to customer;looks over;quote before submitting to customer;Looks over;quote before submitting to customer;
Business Development Manager;Receive inquiry;receives;inquiry;Receives;inquiry;
Brian's Team;Quote Project;quotes;Project;;;Quote Project
Project Manager;Customer and Project Manager now interact;interacts;Customer|Project Manager;;Customer|Project Manager;
Finance;check purchase invoice formally;checks;purchase invoice formally;;check purchase invoice;
Finance;trigger payment;triggers;payment;;trigger payment;
Department;check for factually correct purchase invoice;checks for;factually correct purchase invoice;;check|correct purchase invoice;
