Subject;Activity;Verb phrases;Noun phrases;VerbPhrases;NounPhrases;ProperNouns
Validation Office;Check priority;checks;priority;checks;priority;
Validation Office;Sort invoices per client;sorts;Sort invoices per client;sorts;invoices per client;
Validation Office;Print invoices report from SAP;prints;invoices report from SAP;prints|reports from;invoices|sap;
Validation Office;Login to SAP;logins to;SAP;logs;##in to sap;
Validation Office;Change status to validated;changes status to;validated;changes|validates;status;
Validation Office;Send invoices to DEO;sends;invoices to DEO;sends;invoices to de;
Registry;Pay invoices;pays;invoices;pays;invoices;
Registry;Generate payment report;generates;payment report;generates;payment report;
Registry;Send report to client;sends;report to client;sends;report to client;
Registry;Send report to Registry Officer;sends;report to Registry Officer;sends;report to registry officer;
Registry;Select paid invoces;selects paid;invoces;selects paid;invoces;
Registry;Archive invoices per vendor;archives;invoices per vendor;archives;invoices per vendor;
Registry;Archive invoices per payment date;archives;invoices per payment date;;archive invoices per payment date;
Registry;Track original invoice;tracks;original invoice;;track original invoice;
Registry;Compare invoice with invoice entry form;compares;invoice with invoice entry form;compares;invoice with invoice entry form;
Registry;Send report to Accounts Receivable Department;sends;report to Accounts Receivable Department;sends;report to accounts|##vable department;
Account Receivable Department;Generate monthly invoice;generates;monthly invoice;generates;monthly invoice;
Account Receivable Department;Charge flat fee;charges;flat fee;charges;flat fee;
Validation Office;Check invoice data for errors;checks;invoice data for errors;checks;invoice data for errors;
Validation Office;Highlight errors on invoice entry form;highlights;errors on invoice entry form;highlights;errors on invoice entry form;
Validation Office;Keep performance record of DEO;keeps;performance record of DEO;keeps;performance record of deo;
Admin Office;Return invoice to client via postal mail;returns;invoice to client|postal mail;returns;invoice to client via postal mail;
Admin Office;Send reminder letter;sends;reminder letter;sends;reminder letter;
Admin Office;Send 2nd reminder letter;sends;2nd reminder letter;sends;2nd reminder letter;
Data Entry Office;Generate Vendor master record request form;generates;Vendor master record request form;generates;vendor master record request form;
Data Entry Office;Staple form to invoice;staples;form to invoice;;staple form to invoice;
Data Entry Office;Place form to invoice;places;form to invoice;;place form to invoice;
Credit Company;Collect credit information;collects;credit information;collects;credit information;
Credit Company;Assess risk;assesses;risk;assesses;risk;
Credit Company;Request approval;requests;approval;;request approval;
Credit Company;Accept credit;accepts;credit;accepts;credit;
Credit Company;Reject credit;rejects;credit;rejects;credit;
Order to Cash;Processing customer demand;processes;customer demand;processes;customer demand;
Order to Cash;Sell product to customer;sells;product to customer;sells;product to customer;
Make to Inventory;Determine demanded components according to planning;determines demanded;demanded components according to planning;determines demanded|accords to;components|planning;
Make to Inventory;Purchase missing parts and put on stock;"purchases;puts on";"missing parts;stock";purchases|puts on;missing parts|stock;
Production;Perform production;performs;production;performs;production;
Production;Perform quality checks;performs;quality checks;performs;quality checks;
Production;Fill product into a packaging;fills;product into a packaging;fills;product into a packaging;
Production;Pack and label product;packs|labels;product;;pack|label product;
Production;Transport product to the warehouse;transports;product to the warehouse;transports;product to the warehouse;
Production;Perform follow-up production;performs;follow-up production;performs follow;production;
Teacher;Check process model;checks;process model;checks;process model;
Teacher;Assign penalty points;assigns;penalty points;assigns;penalty points;
Teacher;Check process assign points;checks;process|points;checks|assigns;process|points;
Teacher;Consult project, check progress;consults;project|progress;consults|checks;project|progress;
Team;Agree on team field;agrees on;team field;agrees on;team field;
Team;Analyse field and identify process;"analyses;identifies";"field;process";analyses|identifies;field|process;
Team;Assign roles in team;assigns;roles in team;assigns;roles in team;
Team;Present the project;presents;project;presents;project;
Student;Join team;joins;team;joins;team;
Student;Create one process model;creates;process model;creates;process model;
Student;Fix process until next session;fixes;process until next session;fixes;process until next session;
Student;Extend their process to L 2,3;extends;process to L 2,3;extends;process to l 2;
Student;perform work according to the role;performs;work according to the role;performs|accords to;work|role;
Client;Deposit amount of money;deposits;amount of money;;deposit amount of money;
Client;Withdraw amount of money;withdraws;amount of money;withdraws;amount of money;
Client;Transfer amount of money;transfers;amount of money;;transfer amount of money;
Client;Provide Further Information;provides;Further Information;provides;further information;
Client;Cancel the order;cancels;order;cancels;order;
Client;Receive invoice;receives;invoice;receives;invoice;
Bank Agent;Enter the required transaction details;enters;transaction details;enters|requires;transaction details;
Bank Agent;Enter client's account details;enters;client's account details;enters;client'|account details;
Bank Agent;Notify the client of problem;notifies;client of problem;notifies;client of problem;
Bank Agent;Notify client of complete transaction;notifies;client of complete transaction;notifies;client of complete transaction;
Bank System;Check Client's account details;checks;Client's account details;checks;client'|account details;
Bank System;Add amount of money deposit to account;adds;amount of money deposit;adds;amount of money deposit to account;
Bank System;transfer amount of money to account;accounts;transfer amount of money;transfers;amount of money to account;
Bank System;Check account balance;checks;account balance;checks;account balance;
Bank System;Withdraw amount from account;withdraws;amount from account;withdraws;amount from account;
Bank System;Issue invoice;issues;invoice;;issue invoice;
Business Analyst;Collect data conduct business analysis regarding customer feedback;collects;data conduct business analysis regarding customer feedback;collects|conducts|regards;data|business analysis|customer feedback;
Business Analyst;Check design and provide feedback;"checks;provides";"design;feedback";checks|provides;design|feedback;
Web Designer;Change design;changes;design;;change design;
PHP Specialist;Integrate with the overall implemenation;integrates with;overall implemenation;integrates with;overall implemenation;
PHP Specialist;Adjust according to test results;adjusts according to;test results;adjusts according to;test results;
Tester;Test the final website to make sure everything is going well;tests;final website;tests|makes|goes;final website to;
Tester;provide test results;provides;test results;provides;test results;
Business Analyst;Collect data conduct business analysis regarding customer service;collects;data conduct business analysis regarding customer service;collects|conducts|regards;data|business analysis|customer service;
Marketing Manager;Create and provide information about the company;creates|provides;information about the company;creates|provides;information about the company;
IT Staff Member;Create community groups on Facebook, Twitter and Myspace;creates;community groups on Facebook,Twitter and Myspace;creates;community groups on facebook|twitter|myspace;
IT Staff Member;Add provided information to the created groups;adds provided;information;provides|creates;add|information|groups;
IT Staff Member;Add the provided information to the community;adds;information to the community;adds|provides;information to the community;
IT Staff Member;Add new information as soon as Received;adds;new information;adds|receives;new information;
Company's Spokesperson;Inquire about PRWeb press release services and prices for company's specific requirements;inquires about;PRWeb press release services|prices for company's specific requirements;inquires about;prweb press release services|prices for company'|specific requirements;
Company's Spokesperson;Make an order for the specific first run press release;makes;order for the specific first run press release;makes;order for the specific first run press release;
PRWeb Representative;Send back information regarding the requested requirements;sends;back information regarding the requested requirements;sends|regards|requests;back information|requirements;
PRWeb Representative;Place an order for a fist run press release with the detailed company info;places;order for a fist run press release with the detailed company info;places;order for a fist run press release with the detailed company info;
PRWeb Services Headquarters;Run the first press release for the company;runs;first press release for the company;runs;first press release for the company;
Business Analyst;Collect data about company's products conduct business analysis;collects;data about company|products|business analysis;collects|conducts;data about company'|products|business analysis;
Web Designer;Integrate Design and decide where such data should be placed;"integrates;decides";"Design;where such data should be placed";integrates|decides|places;design|where such data;
Marketing Manager;collect data and conduct business analysis covering all aspects about company's products;"collects;conducts";data|business analysis covering all aspects about company's products;collects|conducts|covers;data|business analysis|aspects about company'|products;
Marketing Manager;create written material for the leaflet;creates;written material for the leaflet;creates written;material for the leaflet;
Marketing Manager;create written material for the whitepaper;creates;written material for the whitepaper;creates written;material for the whitepaper;
Graphic Designer;create graphics and develop design for the leaflet;"creates;develops";"graphics;design for the leaflet";creates|develops;graphics|design for the leaflet;
Graphic Designer;create graphics and develop design for the whitepaper;"creates;develops";"graphics;design for the whitepaper";creates|develops;graphics|design for the whitepaper;
Printing house;Print leaflets as ordered;prints;leaflets;prints|orders;leaflets;
IT Staff Member;Integrate the whitepaper with company's website;integrates;whitepaper with company's website;integrates;whitepaper with company'|website;
Company Representative;Define the Audience;defines;Audience;defines;audience;
Company Representative;Develop a Concept;develops;Concept;develops;concept;
Company Representative;Upload to Youtube;uploads to;Youtube;uploads to;youtube;
Camera man;Shoot Video;shoots;Video;shoots;video;
Graphic designer;Create Graphics;creates;Graphics;creates;graphics;
Sound editor;Record Narration;records;Narration;records;narration;
Sound editor;Find or create Music;finds;Music;finds|creates;music;
Executive producer/Director;Capture Video to Computer;captures;Video to Computer;captures;video to computer;
Executive producer/Director;Import Audio: Narration, Music and Sound Effects;imports;Audio|Narration|Music|Sound Effects;;import audio|narration|music|sound effects;
Executive producer/Director;Import Graphics;imports;Graphics;imports;graphics;
Executive producer/Director;Create Titles, Subtitles, Credits;creates;Titles|Subtitles|Credits;creates;titles|subtitles|credits;
Executive producer/Director;Edit it all together;edits;it all together;edits;;
Advertisments Advisor;Determine the Form or Style;determines;Form|Style;determines;form|style;
Advertisments Advisor;Write the Script;writes;Script;writes;script;
Advertisments Advisor;Create a Storyboard;creates;Storyboard;creates;storyboard;
Customer;bring computer for checking;brings;computer for checking;brings;computer|checking;
Customer;deciding if the cost is low;decides;cost;decides;cost;
Customer;Deciding to repair;decides to;repair;decides|repairs;;
Customer;going home without fixing the computer;goes;computer;goes|fixes;computer;
Customer;Getting back computer;gets;back computer;gets;back computer;
Customer;Paying for the repair;pays for;repair;pays for;repair;
Customer;GOING HOME;goes;Home;goes;;
CSR;Checking defecrive computer;checks;defecrive computer;checks;defecrive computer;
CSR;calculate and send price offer;calculates|sends;price offer;calculates|sends;price offer;
CSR;getting computer for repairing;gets;computer for repairing;gets|repairs;computer;
CSR;check and repair the hardware;checks|repairs;hardware;checks|repairs;hardware;
CSR;proper system functionality is tested;is tested;proper system functionality;tests;proper system functionality;
CSR;checks and configures the software;checks|configures;software;checks|configures;software;
CSR;repair is finished;is finished;repair;;repair;
CSR;another arbitrary repair activity is executed;is executed;arbitrary repair activity;executes;arbitrary repair activity;
Pit's Store;Update the online cataloge;updates;online cataloge;updates;online cataloge;
Pit's Store;checks available bikes by the envisioned conf.;checks;available bikes by the envisioned conf.;checks|envisions;available bikes|conf;
Pit's Store;Offer a test ride;offers;test ride;offers;test ride;
Pit's Store;Don't offer a test ride;offers;test ride;offers;test ride;
Pit's Store;final configuration price offer;;final configuration price offer;;final configuration price offer;
Pit's Store;Close the deal;closes;deal;closes;deal;
Pit's Store;Don't close the deal;does not close;deal;closes;deal;
Pit's Store;Get customer concent;gets;customer concent;gets;customer concent;
Pit's Store;Contact customer to pick up bike;contacts;customer to pick up bike;contacts|picks up;customer to|bike;
Pit's Store;Give the customer the bike;gives;customer the bike;gives;customer the bike;
Pit's Store;Get Bike;gets;Bike;gets;bike;
Pit's Store;starting cancellation;starts;cancellation;starts;cancellation;
Pit's Store;get refunds from Fami except of cancellation fee;gets;refunds from Fami except cancellation fee;gets;refunds from fami except of cancellation fee;
Pit's Store;Returning payment to customer;returns;payment to customer;returns;payment to customer;
Fami;send payments;sends;payments;sends;payments;
Customer;Intend to Order a bike;intends to order;bike;intends|orders;bike;
Customer;Decide of final configuration;decides of;final configuration;decides of;final configuration;
Customer;Don't want to Order from Pit;wants;Pit;wants|orders from;pit;
Customer;Accept price;accepts;price;accepts;price;
Customer;Bargain about price;bargains about;price;bargains about;price;
Customer;stop negotiation and don't order;stops;negotiation;stops|orders;negotiation;
Customer;Pick up bike;picks up;bike;picks up;bike;
Customer;Get payment back;gets;payment;gets;payment;
Pit's Store;accept the deal;accepts;deal;accepts;deal;
Fami;Update Website;updates;Website;;update website;
Customer;test ride;tests;ride;;test ride;
Pit's Store;waiting for new bike with updated conf.;waits for;new bike with updated conf;waits for|updates;new bike|conf;
Pit's Store;Receive monthly payment;receives;monthly payment;receives;monthly payment;
Pit's Store;checking if can be cancelled/ updated;checks;if can be cancelled/ updated;checks|cancels|updates;;
Teacher;Assign team to student;assigns;team to student;assigns;team to student;
Teacher;Consult;consults;;;consult;
Teacher;Check progress;checks;progress;checks;progress;
Student;Fix the process until next session;fixes;process until next session;fixes;process until next session;
Student;Extend their process to Level 2,3;extends;process to Level 2;extends;process to level 2;
Student;Perform a work according to the role;performs;work according to role;performs|accords to;work|role;
Team;Analyse field and identify processes;"analyses;identifies";"field;processes";analyses|identifies;field|processes;
Team;present the project;presents;project;presents;project;
Marketing;Analyze market;analyzes;market;analyzes;market;
Marketing;Send offer to potential client;sends;offer to potential client;sends;offer to potential client;
Marketing;Prepare portfolio presentation;prepares;portfolio presentation;prepares;portfolio presentation;
Marketing;Inform management about potential client's responses;informs;management about potential client's responses;informs;management about potential client'|responses;
Management;New client needed;needs;New client;needs;new client;
Management;Analyze responses and start negotiation;"analyzes;starts";"responses;negotiation";analyzes|starts;responses|negotiation;
Management;Prepare contract for sign;prepares;contract for sign;prepares;contract for sign;
Management;Analyze reasons and learn a lesson;"analyzes;learns";"reasons;lesson";analyzes|learns;reasons|lesson;
Management;Sign contract;signs;contract;signs;contract;
Management;Analyze request;analyzes;request;analyzes;request;
Finance;find finance resources;finds;finance resources;finds;finance resources;
Finance;Pay invoice;pays;invoice;pays;invoice;
IT Department;Analyze request;analyzes;request;analyzes;request;
IT Department;Edit and complete request;edits|completes;request;;edit|complete request;
IT Department;fullfil form and send request to management;"fulfills;sends";form|request to management;sends;fullfil form|request to management;
IT Department;prepare order;prepares;order;prepares;order;
IT Department;receive hw and invoice;receives;hw|invoice;receives;hw|invoice;
Technician;travel by car;travels by;car;travels by;car;
Technician;analyze problem;analyzes;problem;analyzes;problem;
Technician;fix problem;fixes;problem;fixes;problem;
Technician;call operator;calls;operator;;call operator;
Technician;give customer invoice;gives;customer invoice;gives;customer invoice;
Technician;accept assignment;accepts;assignment;accepts;assignment;
Technician;select car;selects;car;selects;car;
Technician;travel by bus;travels by;bus;travels by;bus;
Operator;understand customers problem;understands;customers problem;understands;customers problem;
Operator;select appropriate technician;selects;appropriate technician;selects;appropriate technician;
Operator;check technicians report;checks;technicians report;checks|reports;technicians;
Operator;close problem;closes;problem;;close problem;
Operator;store problem details into database;stores;problem details into database;stores;problem details into database;
Operator;arrange new meeting;arranges;new meeting;arranges;new meeting;
Finance;calculate reward;calculates;reward;calculates;reward;
Finance;pay reward;pays;reward;pays;reward;
HR;Dismiss employee;dismisses;employee;dismisses;employee;
HR;provide training;provides;training;provides;training;
Management;Check employee performance;checks;employee performance;checks;employee performance;
Management;Suggest for reward;suggests for;reward;suggests for;reward;
Management;Suggest training;suggests;training;suggests;training;
Management;Suggest employee dismissal;suggests;employee dismissal;suggests;employee dismissal;
Management;Choose appropriate benefit;chooses;appropriate benefit;chooses;appropriate benefit;
Management;Announce employee of the month;announces;employee of the month;announces;employee of the month;
Management;Prepare timetable for next 2 weeks;prepares;timetable for next 2 weeks;prepares;timetable|weeks;
Management;check volume of work required;checks;volume of work;checks|requires;volume of work;
Management;check workers availability;checks;workers availability;checks;workers availability;
Management;publish timetable;publishes;timetable;publishes;timetable;
Management;fill shift sheet;fills;shift sheet;;fill shift sheet;
Management;publish shift schedule;publishes;shift schedule;publishes;shift schedule;
Support line;fullfil availability;fulfills;availability;;fullfil availability;
Data entry officer;Process invoices;processes;invoices;;process invoices;
Data entry officer;collect allocated invoices;collects;allocated invoices;collects allocated;invoices;
Data entry officer;find out urgent invoice;finds out;urgent invoice;finds out;urgent invoice;
Data entry officer;Process immediately;processes;immediately;;process;
Data entry officer;Put in high priority outbox;puts in;high priority outbox;puts in;high priority outbox;
Data entry officer;Look up vendor in SAP;looks up;vendor in SAP;looks up;vendor in sap;
Data entry officer;Complete vendor master record request form;completes;vendor master record request form;;complete vendor master record request form;
Data entry officer;add vendor number to invoice;adds;vendor number to invoice;adds;vendor number to invoice;
Data entry officer;put in dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;puts in;dedicatied boutbox for master record;
Data entry officer;staple the form to invoice;staples;form to invoice;staples;form to invoice;
Data entry officer;Sort invoice;sorts;invoice;;sort invoice;
Data entry officer;Sort per vendor;sorts per;vendor;;sort per vendor;
Data entry officer;Sort by amount;sorts by;amount;;sort by amount;
Data entry officer;Entry data;;Entry data;;entry data;
Data entry officer;Occasionally take invoice to outbox;takes;invoice to outbox;takes;invoice to outbox;
Master data entry department;Check urgency;checks;urgency;checks;urgency;
Master data entry department;Create master data record;creates;master data record;creates;master data record;
Mail center;Collect invoice with request;collects;invoice with request;collects;invoice with request;
Mail center;collect urgent invoice every hour;collects;urgent invoice every hour;collects;urgent invoice every hour;
Mail center;take to mater record department;takes to;mater record department;takes to;mater record department;
Mail center;Collect invoice every hour;collects;invoice every hour;collects;invoice every hour;
Registry;Achive paid invoice per vendor;archives;paid invoice per vendor;pays;achive|invoice per vendor;
Registry;archive paid invoice per payment data;archives;paid invoice per payment data;pays;archive|invoice per payment data;
Registry;Receive request from client;receives;request from client;receives;request from client;
Registry;Locate requested invoice;locates;requested invoice;requests;locate|invoice;
Accounts Receivable Department;Generate monthly invoice;generates;monthly invoice;generates;monthly invoice;
Payment office;automate pay;automates;pay;pays;automate;
Payment office;Generate payment report;generates;payment report;generates;payment report;
Payment office;sent to client, accouts receivable department and registry;sends to;client|accouts receivable department|registry;sends to;client|acc|##vable department|registry;
Admin Officer;sort invoice per client;sorts;invoice per client;;sort invoice per client;
Admin Officer;Staple invoice entry form;staples;invoice entry form;;staple invoice entry form;
Admin Officer;Entry information to invoice entry form;entries;information to invoice entry form;;entry information to invoice entry form;
Admin Officer;check the completeness and tick relievant box;"checks;ticks";"completeness;tick relievant box";checks;completeness|tick relievant box;
Admin Officer;Check in a Excel file;checks in;Excel file;checks in;excel file;
Admin Officer;entry date of processing;;entry date of processing;;entry date of processing;
Admin Officer;Check if invoice is urgent;checks;invoice;checks;invoice;
Admin Officer;Put a red stamp on invoice entry form;puts;red stamp on invoice entry form;puts;red stamp on invoice entry form;
Admin Officer;Check compliance;checks;compliance;checks;compliance;
Admin Officer;Check if knowS SLA;checks;SLA;checks|knows;sla;
Admin Officer;Batched invoices;;Batched invoices;batches;invoices;
Admin Officer;Consider to handle;considers to handle;;considers|handles;;
Admin Officer;Sent back to client for completion;sends;client for completion;sends;client for completion;
Admin Officer;Call client;calls;client;calls;client;
Admin Officer;sent to experienced SSP members;sends to;SSP members;sends to;experienced ssp members;
Admin Officer;sent a remainder letter;sends;remainder letter;sends;remainder letter;
Admin Officer;follow-up by telephone;follow-ups by;telephone;follows;up by telephone;
Vaidation officer;sort invoice;sorts;invoice;;sort invoice;
Vaidation officer;print a report;prints;report;prints;report;
Vaidation officer;Compare details of report with invoice;compares;details of report with invoice;compares;details of report with invoice;
Vaidation officer;Highlight errors;highlights;errors;;highlight errors;
Vaidation officer;sent back to the data entry officer;sends;data entry officer;sends;data entry officer;
Vaidation officer;keep a record of the officer's mistake number;keeps;record of the officer's mistake number;keeps;record of the officer'|mistake number;
Vaidation officer;check box 'invoice entered corredtly;checks;box's invoice;enters;check box|invoice;
Vaidation officer;Check urgency;checks;urgency;checks;urgency;
Vaidation officer;Process firstly;processes;firstly;;process;
Mail center;Open envelopes;opens;envelopes;;open envelopes;
Mail center;Categorised invoices;;Categorised invoices;categorises;invoices;
Parts Provision Team;Parts in Stock;;Parts in Stock;;parts in stock;
Parts Provision Team;PPT requests authorisation for extra Part(s);;PPT requests authorisation for extra Part;requests;ppt|authorisation for extra part;
Parts Provision Team;Authorisation given;gives;Authorisation;gives;authorisation;
Parts Provision Team;requested from stock;requests from;stock;requests from;stock;
Parts Provision Team;Request authorisation for additional part(s);requests;authorisation for additional part;requests;authorisation for additional part;
Parts Provision Team;Authorisation given;gives;Authorisation;gives;authorisation;
Service Team;Request additional part(s);requests;additional part;requests;additional part;
Service Team;Service the Vehicle;services;Vehicle;services;vehicle;
Service Team;Stop Work;stops;Work;stops;work;
Parts Provision Team;Customer details recorded;records;Customer details;records;customer details;
Parts Provision Team;Part(s) available for collection;;Parts available for collection;;part|collection;
Parts Provision Team;Customer agrees to buy;agrees;Customer;agrees|buys;customer;
Parts Provision Team;PPT confirms / identifies the Part(s);confirms|identifies;Part;confirms|identifies;ppt|part;
Parts Provision Team;Check Stock;checks;Stock;checks;stock;
Teacher;check process;checks;process;checks;process;
Teacher;assign penalty points;assigns;penalty points;assigns;penalty points;
Teacher;Check process;checks;process;checks;process;
Teacher;Assign possitive reports;assigns;possitive reports;assigns;possitive reports;
Teacher;Consult project;consults;project;;consult project;
Student;fix the process;fixes;process;fixes;process;
Student;extend process to level 2,3;extends;process to level 2,3;extends;process to level 2;
Student;Join Team;joins;Team;joins;team;
Student;Create process model;creates;process model;creates;process model;
Student;Perform work according to role;performs;work according to role;performs|accords to;work|role;
Team;Agree to domain;agrees to;domain;agrees to;domain;
Team;Analyze domain;analyzes;domain;analyzes;domain;
Team;identify processes;identifies;processes;identifies;processes;
Team;Assign roles;assigns;roles;assigns;roles;
Team;present project;presents;project;;present project;
Administrative;Receive problem message;receives;problem message;receives;problem message;
Administrative;Create report;creates;report;creates;report;
Administrative;Contact customer;contacts;customer;contacts;customer;
Administrative;Receive answer;receives;answer;receives;answer;
Administrative;Close problem;closes;problem;;close problem;
Administrative;Send answer;sends;answer;sends;answer;
IT analyst;Analyze report;analyzes;report;analyzes;report;
IT analyst;Check ticket;checks;ticket;checks;ticket;
IT analyst;Create ticket;creates;ticket;creates;ticket;
IT specialist;Open ticket;opens;ticket;;open ticket;
IT specialist;Solve task;solves;task;solves;task;
IT specialist;Testing;;Testing;;testing;
IT specialist;Close ticket;closes;ticket;;close ticket;
IT specialist;Make documentation;makes;documentation;makes;documentation;
Inspection team member;Prepare, read the materials;prepares;materials;prepares|reads;materials;
Inspection team member;Exam product;exams;product;;exam product;
Inspection team member;Send anomalies;sends;anomalies;sends;anomalies;
Inspection team member;Write down defect;writes down;defect;writes down;defect;
Inspection team member;Defect summary;;Defect summary;;defect summary;
Lead inspector;Receive inspection request;receives;inspection request;receives;inspection request;
Lead inspector;Plan inspection;plans;inspection;;plan inspection;
Lead inspector;Select people;selects;people;selects;people;
Lead inspector;Distribute materials;distributes;materials;distributes;materials;
Lead inspector;Create final report;creates;final report;creates;final report;
Lead inspector;Send final report;sends;final report;sends;final report;
Lead inspector;Receive new materials;receives;new materials;receives;new materials;
Lead inspector;Report material anomalies;reports;material anomalies;reports;material anomalies;
Finance;check solvency;checks;solvency;checks;solvency;
Finance;sending invoice;sends;invoice;sends;invoice;
Finance;check status of payment;checks;status of payment;;check status of payment;
Finance;check number of reminder;checks;number of reminder;checks;number of reminder;
Finance;close order;closes;order;;close order;
Finance;suing the customer;sues;customer;sues;customer;
Finance;prepare a reminder;prepares;reminder;prepares;reminder;
Finance;prepare letter of refusal;prepares;letter of refusal;prepares;letter of refusal;
Sales;check customer;checks;customer;checks;customer;
Sales;create new customer ID;creates;new customer ID;creates;new customer id;
Sales;check customer status;checks;customer status;checks;customer status;
Sales;prepare a letter;prepares;letter;prepares;letter;
Production;produce product;produces;product;produces;product;
Dispatch;sending products;sends;products;sends;products;
warehouse;check stock;checks;stock;checks;stock;
warehouse;products will be packed;packs;products;packs;products;
Sender;Maximize conference screen;maximizes;conference screen;;maximize conference screen;
Sender;Adjust volume;adjusts;volume;adjusts;volume;
Sender;Stop video streaming;stops;video streaming;stops;video streaming;
Sender;Mute call;mutes;Mute call;;mute call;
Sender;Un-mute call;un-mutes;Un-mute call;;mute call;
Sender;Minimize conference screen;minimizes;conference screen;minimizes;conference screen;
Sender;Hang up;hangs up;;hangs up;;
Sender;Close the call window;closes;call window;closes;call window;
Sender;Cancel;cancels;;cancels;;
Sender;Confirm;confirms;;confirms;;
Sender;Start talking;starts;talking;starts talking;;
Sender;Send file;sends;file;sends;file;
Sender;Chat;;Chat;;chat;
Sender;Start file transfer;starts;file transfer;starts;file transfer;
Sender;Put call on hold;puts;call on hold;puts;call on hold;
Sender;Resume the call;resumes;call;resumes;call;
Receiver;Start talking;starts;talking;starts talking;;
Receiver;Accept file;accepts;file;accepts;file;
Receiver;Reject file;rejects;file;rejects;file;
Receiver;Read chat message;reads;chat message;reads;chat message;
Sender;Add Contact;adds;Contact;adds;contact;
Sender;Choose the contact;chooses;contact;chooses;contact;
Sender;Start audio call;starts;audio call;starts;audio call;
Sender;start video call;starts;video call;starts;video call;
Sender;Start video streaming;starts;video streaming;starts;video streaming;
Receiver;Accept;accepts;;accepts;;
Receiver;Reject;rejects;;rejects;;
Receiver;Start video streaming;starts;video streaming;starts;video streaming;
SAMA;Create Project Plan;creates;Project Plan;creates;project plan;
SAMA;Verify Plan;verifies;Plan;verifies;plan;
SAMA;Create Package Instance for each Bank;creates;Package Instance for each Bank;creates;package instance for each bank;
SAMA;Sign Package Instance;signs;Package Instance;signs;package instance;
SAMA;Post Package Instance;posts;Package Instance;;package instance;
Bank;Verify BR;verifies;;verifies;br;
Bank;Sign BR by CFO;signs;CFO;signs;br by cfo;
Bank;Edit Business Rules;edits;Business Rules;edits;business rules;
SAMA;Validate BR;validates;BR;validates;br;
SAMA;Simulate BR;simulates;BR;simulates;br;
SAMA;verify BR;verifies;BR;verifies;br;
SAMA;Post BR;posts;BR;;br;
SAMA;Lock BR;locks;BR;;lock br;
Bank Package Processing;Package Receipt Acknowledgement;packages;Receipt Acknowledgement;;package receipt acknowledgement;
Bank Package Processing;Auto data entry;;Auto data entry;;auto data entry;
Bank Package Processing;Manual data entry;;Manual data entry;;manual data entry;
Bank Package Processing;Process ESB Orchestra;processes;ESB Orchestra;;process esb orchestra;
Bank Package Processing;Verify and sign by CFO;verifies;CFO;verifies|signs by;cfo;
Bank Package Processing;Post bank package to SAMA;posts;bank package to SAMA;;bank package to sama;
SAMA;Verify data;verifies;data;verifies;data;
SAMA;Verify BR;verifies;BR;verifies;br;
SAMA;Simulate data;simulates;data;simulates;data;
SAMA;Reconciliation of Banking System;;Reconciliation of Banking System;;reconciliation of banking system;
SAMA;Generate ratio & KPI;generates;ratio|KPI;generates;ratio|kpi;
SAMA;Verify ratio & KPIs;verifies;ratio|KPIs;;verify ratio|kpis;
SAMA;Post to data warehouse;posts to;data warehouse;posts to;data warehouse;
SAMA;Post data to EIS;posts;data to EIS;posts;data to eis;
SAMA;Generate Statistical Reports;generates;Statistical Reports;generates;statistical reports;
Management;Hire in-house Lawyer;hires in;house Lawyer;hires in;house lawyer;
Management;Buy License;buys;License;buys;license;
Management;Design Around;;Design;designs;;
Engineers;Product Review;;Product Review;;product review;
Lawyer;Pre-markman Analysis;;Pre-markman Analysis;;markman analysis;
Lawyer;Determine amount of infringement;determines;amount of infringement;determines;amount of infringement;
Plaintiff;File Claim;files;Claim;;file claim;
Defendant;Hire Law Firm;hires;Law Firm;;hire law firm;
Defendant;Buy License;buys;License;buys;license;
Defendant;Design Around;designs around;;designs;;
Law Firm;Determine amount of infringement;determines;amount of infringement;determines;amount of infringement;
Law Firm;Product Review;;Product Review;;product review;
Law Firm;Pre-markman Analysis;;Pre-markman Analysis;;markman analysis;
Team;Agree on domain;agrees on;domain;agrees on;domain;
Team;Identify processes;identifies;processes;identifies;processes;
Team;Defense project;;Defense project;;defense project;
Student;Extend process to level 2,3;extends;process to level 2,3;extends;process to level 2;
Teacher;Check model process;checks;model process;checks;model process;
Teacher;Assign points;assigns;points;assigns;points;
Teacher;Assign student manually;assigns;student;assigns;student;
Patient;Waiting in waiting room;waits in;waiting room;waits in;waiting room;
Patient;Pickup medicine;;Pickup medicine;;pickup medicine;
Doctor;Emergency problem solving;;Emergency problem solving;;emergency problem solving;
Doctor;Operate patient;operates;patient;operates;patient;
Doctor;Non operative help;;operative help;;operative help;
Doctor;Check patient health;checks;patient health;checks;patient health;
Doctor;Assign medication;assigns;medication;assigns;medication;
Doctor;Fill in patient documentation;fills in;patient documentation;fills in;patient documentation;
Doctor;schedule next visit;;schedule next visit;schedules;next visit;
Nurse;Urgent problem;;Urgent problem;;urgent problem;
Nurse;Check in patient;checks in;patient;checks in;patient;
Nurse;Check insurance;checks;insurance;checks;insurance;
Nurse;Apologize that hospital is not able to help;apologizes;hospital;apologizes|helps;hospital;
Nurse;Check out patient;checks out;patient;checks out;patient;
Event Administrator;Enter event name;enters;event name;enters;event name;
Event Administrator;Enter event date;enters;event date;enters;event date;
Event Administrator;Enter event time;enters;event time;enters;event time;
